"row_number","Host","Parasitoid","Temp","Rep","Individuals","HPD","Vial"
45794,"SUL","C",24,9,47,"D",391
45795,"SUL","C",24,9,48,"D",391
45796,"SUL","C",24,9,49,"D",391
45797,"SUL","C",24,9,50,"D",391
45798,"SUL","C",24,10,1,"H",388
45799,"SUL","C",24,10,2,"H",388
45800,"SUL","C",24,10,3,"H",388
45801,"SUL","C",24,10,4,"H",388
45802,"SUL","C",24,10,5,"H",388
45803,"SUL","C",24,10,6,"H",388
45804,"SUL","C",24,10,7,"H",388
45805,"SUL","C",24,10,8,"H",388
45806,"SUL","C",24,10,9,"H",388
45807,"SUL","C",24,10,10,"H",388
45808,"SUL","C",24,10,11,"H",388
45809,"SUL","C",24,10,12,"H",388
45810,"SUL","C",24,10,13,"H",388
45811,"SUL","C",24,10,14,"H",388
45812,"SUL","C",24,10,15,"H",388
45813,"SUL","C",24,10,16,"H",388
45814,"SUL","C",24,10,17,"H",388
45815,"SUL","C",24,10,18,"H",388
45816,"SUL","C",24,10,19,"H",388
45817,"SUL","C",24,10,20,"H",388
45818,"SUL","C",24,10,21,"H",388
45819,"SUL","C",24,10,22,"H",388
45820,"SUL","C",24,10,23,"H",388
45821,"SUL","C",24,10,24,"H",388
45822,"SUL","C",24,10,25,"H",388
45823,"SUL","C",24,10,26,"H",388
45824,"SUL","C",24,10,27,"H",388
45825,"SUL","C",24,10,28,"H",388
45826,"SUL","C",24,10,29,"H",388
45827,"SUL","C",24,10,30,"H",388
45828,"SUL","C",24,10,31,"H",388
45829,"SUL","C",24,10,32,"H",388
45830,"SUL","C",24,10,33,"H",388
45831,"SUL","C",24,10,34,"H",388
45832,"SUL","C",24,10,35,"H",388
45833,"SUL","C",24,10,36,"H",388
45834,"SUL","C",24,10,37,"H",388
45835,"SUL","C",24,10,38,"H",388
45836,"SUL","C",24,10,39,"H",388
45837,"SUL","C",24,10,40,"H",388
45838,"SUL","C",24,10,41,"H",388
45839,"SUL","C",24,10,42,"H",388
45840,"SUL","C",24,10,43,"H",388
45841,"SUL","C",24,10,44,"H",388
45842,"SUL","C",24,10,45,"H",388
45843,"SUL","C",24,10,46,"H",388
45844,"SUL","C",24,10,47,"H",388
45845,"SUL","C",24,10,48,"D",388
45846,"SUL","C",24,10,49,"D",388
45847,"SUL","C",24,10,50,"D",388
45848,"SUL","C",28,1,1,"H",365
45849,"SUL","C",28,1,2,"H",365
45850,"SUL","C",28,1,3,"H",365
45851,"SUL","C",28,1,4,"H",365
45852,"SUL","C",28,1,5,"H",365
45853,"SUL","C",28,1,6,"H",365
45854,"SUL","C",28,1,7,"H",365
45855,"SUL","C",28,1,8,"H",365
45856,"SUL","C",28,1,9,"H",365
45857,"SUL","C",28,1,10,"H",365
45858,"SUL","C",28,1,11,"H",365
45859,"SUL","C",28,1,12,"H",365
45860,"SUL","C",28,1,13,"H",365
45861,"SUL","C",28,1,14,"H",365
45862,"SUL","C",28,1,15,"H",365
45863,"SUL","C",28,1,16,"H",365
45864,"SUL","C",28,1,17,"H",365
45865,"SUL","C",28,1,18,"H",365
45866,"SUL","C",28,1,19,"H",365
45867,"SUL","C",28,1,20,"H",365
45868,"SUL","C",28,1,21,"H",365
45869,"SUL","C",28,1,22,"H",365
45870,"SUL","C",28,1,23,"H",365
45871,"SUL","C",28,1,24,"H",365
45872,"SUL","C",28,1,25,"H",365
45873,"SUL","C",28,1,26,"H",365
45874,"SUL","C",28,1,27,"H",365
45875,"SUL","C",28,1,28,"H",365
45876,"SUL","C",28,1,29,"H",365
45877,"SUL","C",28,1,30,"H",365
45878,"SUL","C",28,1,31,"H",365
45879,"SUL","C",28,1,32,"H",365
45880,"SUL","C",28,1,33,"H",365
45881,"SUL","C",28,1,34,"H",365
45882,"SUL","C",28,1,35,"H",365
45883,"SUL","C",28,1,36,"H",365
45884,"SUL","C",28,1,37,"H",365
45885,"SUL","C",28,1,38,"H",365
45886,"SUL","C",28,1,39,"H",365
45887,"SUL","C",28,1,40,"H",365
45888,"SUL","C",28,1,41,"H",365
45889,"SUL","C",28,1,42,"D",365
45890,"SUL","C",28,1,43,"D",365
45891,"SUL","C",28,1,44,"D",365
45892,"SUL","C",28,1,45,"D",365
45893,"SUL","C",28,1,46,"D",365
45894,"SUL","C",28,1,47,"D",365
45895,"SUL","C",28,1,48,"D",365
45896,"SUL","C",28,1,49,"D",365
45897,"SUL","C",28,1,50,"D",365
45898,"SUL","C",28,2,1,"H",368
45899,"SUL","C",28,2,2,"H",368
45900,"SUL","C",28,2,3,"H",368
45901,"SUL","C",28,2,4,"H",368
45902,"SUL","C",28,2,5,"H",368
45903,"SUL","C",28,2,6,"H",368
45904,"SUL","C",28,2,7,"H",368
45905,"SUL","C",28,2,8,"H",368
45906,"SUL","C",28,2,9,"H",368
45907,"SUL","C",28,2,10,"H",368
45908,"SUL","C",28,2,11,"H",368
45909,"SUL","C",28,2,12,"H",368
45910,"SUL","C",28,2,13,"H",368
45911,"SUL","C",28,2,14,"H",368
45912,"SUL","C",28,2,15,"H",368
45913,"SUL","C",28,2,16,"H",368
45914,"SUL","C",28,2,17,"H",368
45915,"SUL","C",28,2,18,"H",368
45916,"SUL","C",28,2,19,"H",368
45917,"SUL","C",28,2,20,"H",368
45918,"SUL","C",28,2,21,"H",368
45919,"SUL","C",28,2,22,"H",368
45920,"SUL","C",28,2,23,"H",368
45921,"SUL","C",28,2,24,"H",368
45922,"SUL","C",28,2,25,"H",368
45923,"SUL","C",28,2,26,"H",368
45924,"SUL","C",28,2,27,"H",368
45925,"SUL","C",28,2,28,"H",368
45926,"SUL","C",28,2,29,"H",368
45927,"SUL","C",28,2,30,"H",368
45928,"SUL","C",28,2,31,"H",368
45929,"SUL","C",28,2,32,"H",368
45930,"SUL","C",28,2,33,"H",368
45931,"SUL","C",28,2,34,"H",368
45932,"SUL","C",28,2,35,"H",368
45933,"SUL","C",28,2,36,"H",368
45934,"SUL","C",28,2,37,"H",368
45935,"SUL","C",28,2,38,"H",368
45936,"SUL","C",28,2,39,"H",368
45937,"SUL","C",28,2,40,"H",368
45938,"SUL","C",28,2,41,"H",368
45939,"SUL","C",28,2,42,"H",368
45940,"SUL","C",28,2,43,"D",368
45941,"SUL","C",28,2,44,"D",368
45942,"SUL","C",28,2,45,"D",368
45943,"SUL","C",28,2,46,"D",368
45944,"SUL","C",28,2,47,"D",368
45945,"SUL","C",28,2,48,"D",368
45946,"SUL","C",28,2,49,"D",368
45947,"SUL","C",28,2,50,"D",368
45948,"SUL","C",28,3,1,"H",371
45949,"SUL","C",28,3,2,"H",371
45950,"SUL","C",28,3,3,"H",371
45951,"SUL","C",28,3,4,"H",371
45952,"SUL","C",28,3,5,"H",371
45953,"SUL","C",28,3,6,"H",371
45954,"SUL","C",28,3,7,"H",371
45955,"SUL","C",28,3,8,"H",371
45956,"SUL","C",28,3,9,"H",371
45957,"SUL","C",28,3,10,"H",371
45958,"SUL","C",28,3,11,"H",371
45959,"SUL","C",28,3,12,"H",371
45960,"SUL","C",28,3,13,"H",371
45961,"SUL","C",28,3,14,"H",371
45962,"SUL","C",28,3,15,"H",371
45963,"SUL","C",28,3,16,"H",371
45964,"SUL","C",28,3,17,"H",371
45965,"SUL","C",28,3,18,"H",371
45966,"SUL","C",28,3,19,"H",371
45967,"SUL","C",28,3,20,"H",371
45968,"SUL","C",28,3,21,"H",371
45969,"SUL","C",28,3,22,"H",371
45970,"SUL","C",28,3,23,"H",371
45971,"SUL","C",28,3,24,"H",371
45972,"SUL","C",28,3,25,"H",371
45973,"SUL","C",28,3,26,"H",371
45974,"SUL","C",28,3,27,"H",371
45975,"SUL","C",28,3,28,"H",371
45976,"SUL","C",28,3,29,"H",371
45977,"SUL","C",28,3,30,"H",371
45978,"SUL","C",28,3,31,"D",371
45979,"SUL","C",28,3,32,"D",371
45980,"SUL","C",28,3,33,"D",371
45981,"SUL","C",28,3,34,"D",371
45982,"SUL","C",28,3,35,"D",371
45983,"SUL","C",28,3,36,"D",371
45984,"SUL","C",28,3,37,"D",371
45985,"SUL","C",28,3,38,"D",371
45986,"SUL","C",28,3,39,"D",371
45987,"SUL","C",28,3,40,"D",371
45988,"SUL","C",28,3,41,"D",371
45989,"SUL","C",28,3,42,"D",371
45990,"SUL","C",28,3,43,"D",371
45991,"SUL","C",28,3,44,"D",371
45992,"SUL","C",28,3,45,"D",371
45993,"SUL","C",28,3,46,"D",371
45994,"SUL","C",28,3,47,"D",371
45995,"SUL","C",28,3,48,"D",371
45996,"SUL","C",28,3,49,"D",371
45997,"SUL","C",28,3,50,"D",371
45998,"SUL","C",28,4,1,"H",374
45999,"SUL","C",28,4,2,"H",374
46000,"SUL","C",28,4,3,"H",374
46001,"SUL","C",28,4,4,"H",374
46002,"SUL","C",28,4,5,"H",374
46003,"SUL","C",28,4,6,"H",374
46004,"SUL","C",28,4,7,"H",374
46005,"SUL","C",28,4,8,"H",374
46006,"SUL","C",28,4,9,"H",374
46007,"SUL","C",28,4,10,"H",374
46008,"SUL","C",28,4,11,"H",374
46009,"SUL","C",28,4,12,"H",374
46010,"SUL","C",28,4,13,"H",374
46011,"SUL","C",28,4,14,"H",374
46012,"SUL","C",28,4,15,"H",374
46013,"SUL","C",28,4,16,"H",374
46014,"SUL","C",28,4,17,"H",374
46015,"SUL","C",28,4,18,"H",374
46016,"SUL","C",28,4,19,"H",374
46017,"SUL","C",28,4,20,"H",374
46018,"SUL","C",28,4,21,"H",374
46019,"SUL","C",28,4,22,"H",374
46020,"SUL","C",28,4,23,"H",374
46021,"SUL","C",28,4,24,"H",374
46022,"SUL","C",28,4,25,"H",374
46023,"SUL","C",28,4,26,"H",374
46024,"SUL","C",28,4,27,"H",374
46025,"SUL","C",28,4,28,"H",374
46026,"SUL","C",28,4,29,"H",374
46027,"SUL","C",28,4,30,"H",374
46028,"SUL","C",28,4,31,"H",374
46029,"SUL","C",28,4,32,"H",374
46030,"SUL","C",28,4,33,"H",374
46031,"SUL","C",28,4,34,"H",374
46032,"SUL","C",28,4,35,"H",374
46033,"SUL","C",28,4,36,"H",374
46034,"SUL","C",28,4,37,"H",374
46035,"SUL","C",28,4,38,"H",374
46036,"SUL","C",28,4,39,"H",374
46037,"SUL","C",28,4,40,"D",374
46038,"SUL","C",28,4,41,"D",374
46039,"SUL","C",28,4,42,"D",374
46040,"SUL","C",28,4,43,"D",374
46041,"SUL","C",28,4,44,"D",374
46042,"SUL","C",28,4,45,"D",374
46043,"SUL","C",28,4,46,"D",374
46044,"SUL","C",28,4,47,"D",374
46045,"SUL","C",28,4,48,"D",374
46046,"SUL","C",28,4,49,"D",374
46047,"SUL","C",28,4,50,"D",374
46048,"SUL","C",28,5,1,"H",377
46049,"SUL","C",28,5,2,"H",377
46050,"SUL","C",28,5,3,"H",377
46051,"SUL","C",28,5,4,"H",377
46052,"SUL","C",28,5,5,"H",377
46053,"SUL","C",28,5,6,"H",377
46054,"SUL","C",28,5,7,"H",377
46055,"SUL","C",28,5,8,"H",377
46056,"SUL","C",28,5,9,"H",377
46057,"SUL","C",28,5,10,"H",377
46058,"SUL","C",28,5,11,"H",377
46059,"SUL","C",28,5,12,"H",377
46060,"SUL","C",28,5,13,"H",377
46061,"SUL","C",28,5,14,"H",377
46062,"SUL","C",28,5,15,"H",377
46063,"SUL","C",28,5,16,"H",377
46064,"SUL","C",28,5,17,"H",377
46065,"SUL","C",28,5,18,"H",377
46066,"SUL","C",28,5,19,"H",377
46067,"SUL","C",28,5,20,"H",377
46068,"SUL","C",28,5,21,"H",377
46069,"SUL","C",28,5,22,"H",377
46070,"SUL","C",28,5,23,"H",377
46071,"SUL","C",28,5,24,"H",377
46072,"SUL","C",28,5,25,"H",377
46073,"SUL","C",28,5,26,"H",377
46074,"SUL","C",28,5,27,"H",377
46075,"SUL","C",28,5,28,"H",377
46076,"SUL","C",28,5,29,"H",377
46077,"SUL","C",28,5,30,"H",377
46078,"SUL","C",28,5,31,"H",377
46079,"SUL","C",28,5,32,"H",377
46080,"SUL","C",28,5,33,"H",377
46081,"SUL","C",28,5,34,"H",377
46082,"SUL","C",28,5,35,"H",377
46083,"SUL","C",28,5,36,"H",377
46084,"SUL","C",28,5,37,"H",377
46085,"SUL","C",28,5,38,"H",377
46086,"SUL","C",28,5,39,"D",377
46087,"SUL","C",28,5,40,"D",377
46088,"SUL","C",28,5,41,"D",377
46089,"SUL","C",28,5,42,"D",377
46090,"SUL","C",28,5,43,"D",377
46091,"SUL","C",28,5,44,"D",377
46092,"SUL","C",28,5,45,"D",377
46093,"SUL","C",28,5,46,"D",377
46094,"SUL","C",28,5,47,"D",377
46095,"SUL","C",28,5,48,"D",377
46096,"SUL","C",28,5,49,"D",377
46097,"SUL","C",28,5,50,"D",377
46098,"SUL","C",28,6,1,"H",380
46099,"SUL","C",28,6,2,"H",380
46100,"SUL","C",28,6,3,"H",380
46101,"SUL","C",28,6,4,"H",380
46102,"SUL","C",28,6,5,"H",380
46103,"SUL","C",28,6,6,"H",380
46104,"SUL","C",28,6,7,"H",380
46105,"SUL","C",28,6,8,"H",380
46106,"SUL","C",28,6,9,"H",380
46107,"SUL","C",28,6,10,"H",380
46108,"SUL","C",28,6,11,"H",380
46109,"SUL","C",28,6,12,"H",380
46110,"SUL","C",28,6,13,"H",380
46111,"SUL","C",28,6,14,"H",380
46112,"SUL","C",28,6,15,"H",380
46113,"SUL","C",28,6,16,"H",380
46114,"SUL","C",28,6,17,"H",380
46115,"SUL","C",28,6,18,"H",380
46116,"SUL","C",28,6,19,"H",380
46117,"SUL","C",28,6,20,"H",380
46118,"SUL","C",28,6,21,"H",380
46119,"SUL","C",28,6,22,"H",380
46120,"SUL","C",28,6,23,"H",380
46121,"SUL","C",28,6,24,"H",380
46122,"SUL","C",28,6,25,"H",380
46123,"SUL","C",28,6,26,"H",380
46124,"SUL","C",28,6,27,"H",380
46125,"SUL","C",28,6,28,"H",380
46126,"SUL","C",28,6,29,"H",380
46127,"SUL","C",28,6,30,"H",380
46128,"SUL","C",28,6,31,"H",380
46129,"SUL","C",28,6,32,"H",380
46130,"SUL","C",28,6,33,"H",380
46131,"SUL","C",28,6,34,"H",380
46132,"SUL","C",28,6,35,"H",380
46133,"SUL","C",28,6,36,"H",380
46134,"SUL","C",28,6,37,"H",380
46135,"SUL","C",28,6,38,"D",380
46136,"SUL","C",28,6,39,"D",380
46137,"SUL","C",28,6,40,"D",380
46138,"SUL","C",28,6,41,"D",380
46139,"SUL","C",28,6,42,"D",380
46140,"SUL","C",28,6,43,"D",380
46141,"SUL","C",28,6,44,"D",380
46142,"SUL","C",28,6,45,"D",380
46143,"SUL","C",28,6,46,"D",380
46144,"SUL","C",28,6,47,"D",380
46145,"SUL","C",28,6,48,"D",380
46146,"SUL","C",28,6,49,"D",380
46147,"SUL","C",28,6,50,"D",380
46148,"SUL","C",28,7,1,"H",383
46149,"SUL","C",28,7,2,"H",383
46150,"SUL","C",28,7,3,"H",383
46151,"SUL","C",28,7,4,"H",383
46152,"SUL","C",28,7,5,"H",383
46153,"SUL","C",28,7,6,"H",383
46154,"SUL","C",28,7,7,"H",383
46155,"SUL","C",28,7,8,"H",383
46156,"SUL","C",28,7,9,"H",383
46157,"SUL","C",28,7,10,"H",383
46158,"SUL","C",28,7,11,"H",383
46159,"SUL","C",28,7,12,"H",383
46160,"SUL","C",28,7,13,"H",383
46161,"SUL","C",28,7,14,"H",383
46162,"SUL","C",28,7,15,"H",383
46163,"SUL","C",28,7,16,"H",383
46164,"SUL","C",28,7,17,"H",383
46165,"SUL","C",28,7,18,"H",383
46166,"SUL","C",28,7,19,"H",383
46167,"SUL","C",28,7,20,"H",383
46168,"SUL","C",28,7,21,"H",383
46169,"SUL","C",28,7,22,"H",383
46170,"SUL","C",28,7,23,"H",383
46171,"SUL","C",28,7,24,"H",383
46172,"SUL","C",28,7,25,"H",383
46173,"SUL","C",28,7,26,"H",383
46174,"SUL","C",28,7,27,"H",383
46175,"SUL","C",28,7,28,"H",383
46176,"SUL","C",28,7,29,"H",383
46177,"SUL","C",28,7,30,"H",383
46178,"SUL","C",28,7,31,"H",383
46179,"SUL","C",28,7,32,"H",383
46180,"SUL","C",28,7,33,"H",383
46181,"SUL","C",28,7,34,"H",383
46182,"SUL","C",28,7,35,"H",383
46183,"SUL","C",28,7,36,"H",383
46184,"SUL","C",28,7,37,"H",383
46185,"SUL","C",28,7,38,"H",383
46186,"SUL","C",28,7,39,"H",383
46187,"SUL","C",28,7,40,"H",383
46188,"SUL","C",28,7,41,"H",383
46189,"SUL","C",28,7,42,"H",383
46190,"SUL","C",28,7,43,"D",383
46191,"SUL","C",28,7,44,"D",383
46192,"SUL","C",28,7,45,"D",383
46193,"SUL","C",28,7,46,"D",383
46194,"SUL","C",28,7,47,"D",383
46195,"SUL","C",28,7,48,"D",383
46196,"SUL","C",28,7,49,"D",383
46197,"SUL","C",28,7,50,"D",383
46198,"SUL","C",28,8,1,"H",386
46199,"SUL","C",28,8,2,"H",386
46200,"SUL","C",28,8,3,"H",386
46201,"SUL","C",28,8,4,"H",386
46202,"SUL","C",28,8,5,"H",386
46203,"SUL","C",28,8,6,"H",386
46204,"SUL","C",28,8,7,"H",386
46205,"SUL","C",28,8,8,"H",386
46206,"SUL","C",28,8,9,"H",386
46207,"SUL","C",28,8,10,"H",386
46208,"SUL","C",28,8,11,"H",386
46209,"SUL","C",28,8,12,"H",386
46210,"SUL","C",28,8,13,"H",386
46211,"SUL","C",28,8,14,"H",386
46212,"SUL","C",28,8,15,"H",386
46213,"SUL","C",28,8,16,"H",386
46214,"SUL","C",28,8,17,"H",386
46215,"SUL","C",28,8,18,"H",386
46216,"SUL","C",28,8,19,"H",386
46217,"SUL","C",28,8,20,"H",386
46218,"SUL","C",28,8,21,"H",386
46219,"SUL","C",28,8,22,"H",386
46220,"SUL","C",28,8,23,"H",386
46221,"SUL","C",28,8,24,"H",386
46222,"SUL","C",28,8,25,"H",386
46223,"SUL","C",28,8,26,"H",386
46224,"SUL","C",28,8,27,"H",386
46225,"SUL","C",28,8,28,"H",386
46226,"SUL","C",28,8,29,"H",386
46227,"SUL","C",28,8,30,"H",386
46228,"SUL","C",28,8,31,"H",386
46229,"SUL","C",28,8,32,"H",386
46230,"SUL","C",28,8,33,"H",386
46231,"SUL","C",28,8,34,"H",386
46232,"SUL","C",28,8,35,"H",386
46233,"SUL","C",28,8,36,"H",386
46234,"SUL","C",28,8,37,"H",386
46235,"SUL","C",28,8,38,"H",386
46236,"SUL","C",28,8,39,"H",386
46237,"SUL","C",28,8,40,"H",386
46238,"SUL","C",28,8,41,"H",386
46239,"SUL","C",28,8,42,"H",386
46240,"SUL","C",28,8,43,"H",386
46241,"SUL","C",28,8,44,"H",386
46242,"SUL","C",28,8,45,"H",386
46243,"SUL","C",28,8,46,"H",386
46244,"SUL","C",28,8,47,"H",386
46245,"SUL","C",28,8,48,"H",386
46246,"SUL","C",28,8,49,"H",386
46247,"SUL","C",28,8,50,"D",386
46248,"SUL","C",28,9,1,"H",392
46249,"SUL","C",28,9,2,"H",392
46250,"SUL","C",28,9,3,"H",392
46251,"SUL","C",28,9,4,"H",392
46252,"SUL","C",28,9,5,"H",392
46253,"SUL","C",28,9,6,"H",392
46254,"SUL","C",28,9,7,"H",392
46255,"SUL","C",28,9,8,"H",392
46256,"SUL","C",28,9,9,"H",392
46257,"SUL","C",28,9,10,"H",392
46258,"SUL","C",28,9,11,"H",392
46259,"SUL","C",28,9,12,"H",392
46260,"SUL","C",28,9,13,"H",392
46261,"SUL","C",28,9,14,"H",392
46262,"SUL","C",28,9,15,"H",392
46263,"SUL","C",28,9,16,"H",392
46264,"SUL","C",28,9,17,"H",392
46265,"SUL","C",28,9,18,"H",392
46266,"SUL","C",28,9,19,"H",392
46267,"SUL","C",28,9,20,"H",392
46268,"SUL","C",28,9,21,"H",392
46269,"SUL","C",28,9,22,"H",392
46270,"SUL","C",28,9,23,"H",392
46271,"SUL","C",28,9,24,"H",392
46272,"SUL","C",28,9,25,"H",392
46273,"SUL","C",28,9,26,"H",392
46274,"SUL","C",28,9,27,"H",392
46275,"SUL","C",28,9,28,"H",392
46276,"SUL","C",28,9,29,"H",392
46277,"SUL","C",28,9,30,"H",392
46278,"SUL","C",28,9,31,"H",392
46279,"SUL","C",28,9,32,"H",392
46280,"SUL","C",28,9,33,"H",392
46281,"SUL","C",28,9,34,"H",392
46282,"SUL","C",28,9,35,"H",392
46283,"SUL","C",28,9,36,"D",392
46284,"SUL","C",28,9,37,"D",392
46285,"SUL","C",28,9,38,"D",392
46286,"SUL","C",28,9,39,"D",392
46287,"SUL","C",28,9,40,"D",392
46288,"SUL","C",28,9,41,"D",392
46289,"SUL","C",28,9,42,"D",392
46290,"SUL","C",28,9,43,"D",392
46291,"SUL","C",28,9,44,"D",392
46292,"SUL","C",28,9,45,"D",392
46293,"SUL","C",28,9,46,"D",392
46294,"SUL","C",28,9,47,"D",392
46295,"SUL","C",28,9,48,"D",392
46296,"SUL","C",28,9,49,"D",392
46297,"SUL","C",28,9,50,"D",392
46298,"SUL","C",28,10,1,"H",389
46299,"SUL","C",28,10,2,"H",389
46300,"SUL","C",28,10,3,"H",389
46301,"SUL","C",28,10,4,"H",389
46302,"SUL","C",28,10,5,"H",389
46303,"SUL","C",28,10,6,"H",389
46304,"SUL","C",28,10,7,"H",389
46305,"SUL","C",28,10,8,"H",389
46306,"SUL","C",28,10,9,"H",389
46307,"SUL","C",28,10,10,"H",389
46308,"SUL","C",28,10,11,"H",389
46309,"SUL","C",28,10,12,"H",389
46310,"SUL","C",28,10,13,"H",389
46311,"SUL","C",28,10,14,"H",389
46312,"SUL","C",28,10,15,"H",389
46313,"SUL","C",28,10,16,"H",389
46314,"SUL","C",28,10,17,"H",389
46315,"SUL","C",28,10,18,"H",389
46316,"SUL","C",28,10,19,"H",389
46317,"SUL","C",28,10,20,"H",389
46318,"SUL","C",28,10,21,"H",389
46319,"SUL","C",28,10,22,"H",389
46320,"SUL","C",28,10,23,"H",389
46321,"SUL","C",28,10,24,"H",389
46322,"SUL","C",28,10,25,"H",389
46323,"SUL","C",28,10,26,"H",389
46324,"SUL","C",28,10,27,"H",389
46325,"SUL","C",28,10,28,"H",389
46326,"SUL","C",28,10,29,"H",389
46327,"SUL","C",28,10,30,"H",389
46328,"SUL","C",28,10,31,"H",389
46329,"SUL","C",28,10,32,"H",389
46330,"SUL","C",28,10,33,"D",389
46331,"SUL","C",28,10,34,"D",389
46332,"SUL","C",28,10,35,"D",389
46333,"SUL","C",28,10,36,"D",389
46334,"SUL","C",28,10,37,"D",389
46335,"SUL","C",28,10,38,"D",389
46336,"SUL","C",28,10,39,"D",389
46337,"SUL","C",28,10,40,"D",389
46338,"SUL","C",28,10,41,"D",389
46339,"SUL","C",28,10,42,"D",389
46340,"SUL","C",28,10,43,"D",389
46341,"SUL","C",28,10,44,"D",389
46342,"SUL","C",28,10,45,"D",389
46343,"SUL","C",28,10,46,"D",389
46344,"SUL","C",28,10,47,"D",389
46345,"SUL","C",28,10,48,"D",389
46346,"SUL","C",28,10,49,"D",389
46347,"SUL","C",28,10,50,"D",389
46348,"SUL","D",20,1,1,"H",570
46349,"SUL","D",20,1,2,"H",570
46350,"SUL","D",20,1,3,"H",570
46351,"SUL","D",20,1,4,"H",570
46352,"SUL","D",20,1,5,"H",570
46353,"SUL","D",20,1,6,"H",570
46354,"SUL","D",20,1,7,"H",570
46355,"SUL","D",20,1,8,"H",570
46356,"SUL","D",20,1,9,"H",570
46357,"SUL","D",20,1,10,"H",570
46358,"SUL","D",20,1,11,"H",570
46359,"SUL","D",20,1,12,"H",570
46360,"SUL","D",20,1,13,"H",570
46361,"SUL","D",20,1,14,"H",570
46362,"SUL","D",20,1,15,"H",570
46363,"SUL","D",20,1,16,"H",570
46364,"SUL","D",20,1,17,"H",570
46365,"SUL","D",20,1,18,"H",570
46366,"SUL","D",20,1,19,"H",570
46367,"SUL","D",20,1,20,"H",570
46368,"SUL","D",20,1,21,"H",570
46369,"SUL","D",20,1,22,"H",570
46370,"SUL","D",20,1,23,"H",570
46371,"SUL","D",20,1,24,"H",570
46372,"SUL","D",20,1,25,"H",570
46373,"SUL","D",20,1,26,"H",570
46374,"SUL","D",20,1,27,"H",570
46375,"SUL","D",20,1,28,"H",570
46376,"SUL","D",20,1,29,"P",570
46377,"SUL","D",20,1,30,"P",570
46378,"SUL","D",20,1,31,"P",570
46379,"SUL","D",20,1,32,"P",570
46380,"SUL","D",20,1,33,"P",570
46381,"SUL","D",20,1,34,"P",570
46382,"SUL","D",20,1,35,"P",570
46383,"SUL","D",20,1,36,"P",570
46384,"SUL","D",20,1,37,"P",570
46385,"SUL","D",20,1,38,"P",570
46386,"SUL","D",20,1,39,"P",570
46387,"SUL","D",20,1,40,"D",570
46388,"SUL","D",20,1,41,"D",570
46389,"SUL","D",20,1,42,"D",570
46390,"SUL","D",20,1,43,"D",570
46391,"SUL","D",20,1,44,"D",570
46392,"SUL","D",20,1,45,"D",570
46393,"SUL","D",20,1,46,"D",570
46394,"SUL","D",20,1,47,"D",570
46395,"SUL","D",20,1,48,"D",570
46396,"SUL","D",20,1,49,"D",570
46397,"SUL","D",20,1,50,"D",570
46398,"SUL","D",20,2,1,"H",573
46399,"SUL","D",20,2,2,"H",573
46400,"SUL","D",20,2,3,"H",573
46401,"SUL","D",20,2,4,"H",573
46402,"SUL","D",20,2,5,"H",573
46403,"SUL","D",20,2,6,"H",573
46404,"SUL","D",20,2,7,"H",573
46405,"SUL","D",20,2,8,"H",573
46406,"SUL","D",20,2,9,"H",573
46407,"SUL","D",20,2,10,"H",573
46408,"SUL","D",20,2,11,"H",573
46409,"SUL","D",20,2,12,"H",573
46410,"SUL","D",20,2,13,"H",573
46411,"SUL","D",20,2,14,"H",573
46412,"SUL","D",20,2,15,"H",573
46413,"SUL","D",20,2,16,"H",573
46414,"SUL","D",20,2,17,"H",573
46415,"SUL","D",20,2,18,"H",573
46416,"SUL","D",20,2,19,"P",573
46417,"SUL","D",20,2,20,"P",573
46418,"SUL","D",20,2,21,"P",573
46419,"SUL","D",20,2,22,"P",573
46420,"SUL","D",20,2,23,"P",573
46421,"SUL","D",20,2,24,"P",573
46422,"SUL","D",20,2,25,"P",573
46423,"SUL","D",20,2,26,"P",573
46424,"SUL","D",20,2,27,"P",573
46425,"SUL","D",20,2,28,"P",573
46426,"SUL","D",20,2,29,"P",573
46427,"SUL","D",20,2,30,"P",573
46428,"SUL","D",20,2,31,"P",573
46429,"SUL","D",20,2,32,"P",573
46430,"SUL","D",20,2,33,"P",573
46431,"SUL","D",20,2,34,"P",573
46432,"SUL","D",20,2,35,"P",573
46433,"SUL","D",20,2,36,"P",573
46434,"SUL","D",20,2,37,"P",573
46435,"SUL","D",20,2,38,"P",573
46436,"SUL","D",20,2,39,"P",573
46437,"SUL","D",20,2,40,"P",573
46438,"SUL","D",20,2,41,"P",573
46439,"SUL","D",20,2,42,"P",573
46440,"SUL","D",20,2,43,"D",573
46441,"SUL","D",20,2,44,"D",573
46442,"SUL","D",20,2,45,"D",573
46443,"SUL","D",20,2,46,"D",573
46444,"SUL","D",20,2,47,"D",573
46445,"SUL","D",20,2,48,"D",573
46446,"SUL","D",20,2,49,"D",573
46447,"SUL","D",20,2,50,"D",573
46448,"SUL","D",20,3,1,"H",576
46449,"SUL","D",20,3,2,"H",576
46450,"SUL","D",20,3,3,"H",576
46451,"SUL","D",20,3,4,"H",576
46452,"SUL","D",20,3,5,"H",576
46453,"SUL","D",20,3,6,"H",576
46454,"SUL","D",20,3,7,"H",576
46455,"SUL","D",20,3,8,"H",576
46456,"SUL","D",20,3,9,"H",576
46457,"SUL","D",20,3,10,"H",576
